@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {''}
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureOutOfBagError numeric

@data

R_data_frame,4,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.052456,0.133423,11.143934,27.39503,54.878503,5.406448,49.472055,0.962781,0.09485,0.867931,49.472055,0.867931,90.148332,0.954545,21,0,0,1,35,0.045455,1,1,0.954545,0.976744,0.963343,1,1,0.982456,0.027911,0.972089,0.017544,0.982943,0.982456,0.982376,0.963343,1,1,0.98133,0.982456,0.04,0,0.039005,0.000583,39.005,0.583,241011,144559,18524,100,59.649123,?,10,4,40,?,?,-1
R_data_frame,4,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,513,56,54,2,0,96.428571,3.571429,0,0.92381,0.07875,0.157418,16.819596,32.515746,53.449128,7.823785,45.625343,0.954449,0.13971,0.814738,45.614428,0.814543,85.341762,0.952381,20,0.028571,1,0.971429,34,0.047619,1,0.952381,0.952381,0.952381,0.92381,0.998639,0.997835,0.964286,0.040476,0.959524,0.035714,0.964286,0.964286,0.964286,0.92381,0.998639,0.998692,0.961905,0.964286,0.04,0.001,0.039376,0.000507,39.376,0.507,243386,144836,18247,100,64.285714,?,12,4,40,?,?,-1
R_data_frame,5,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.073158,0.214276,15.674857,44.41833,54.123379,2151.74662,-2097.623241,0.949533,37.749941,-36.800408,46.18602,0.810281,85.334694,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.935185,0.93985,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.935185,0.931405,0.961486,0.964912,0.036,0.001,0.036252,0.000434,36.252,0.434,221476,144559,18524,96.491228,57.894737,?,12,4,36,?,?,-1
R_data_frame,5,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.093333,0.230088,19.99766,47.696104,54.123379,14.366103,39.757276,0.949533,0.252037,0.697496,43.669065,0.766124,80.684291,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,0.98545,0.969882,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,0.98545,0.983354,0.92711,0.929825,0.038,0,0.037339,0.000516,37.339,0.516,218975,144559,18524,100,64.035088,?,8,3,38,?,?,-1
R_data_frame,5,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.050175,0.135284,10.750622,28.043735,54.123379,5.371135,48.752244,0.949533,0.09423,0.855303,48.753143,0.855318,90.077789,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,1,1,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,1,1,0.98133,0.982456,0.041,0.001,0.03978,0.000393,39.78,0.393,248294,144559,18524,100,58.77193,?,10,4,41,?,?,-1
R_data_frame,5,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.924603,0.062456,0.170675,13.381893,35.380049,54.123379,7.364877,46.758503,0.949533,0.129208,0.820325,47.188628,0.827871,87.187143,0.952381,20,0.027778,1,0.972222,35,0.047619,1,0.952381,0.952381,0.952381,0.924603,0.99537,0.991211,0.964912,0.040309,0.959691,0.035088,0.964912,0.964912,0.964912,0.924603,0.99537,0.994925,0.962302,0.964912,0.039,0.001,0.039001,0.000449,39.001,0.449,237173,144559,18524,100,57.894737,?,12,4,39,?,?,-1
R_data_frame,5,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,51,6,0,89.473684,10.526316,0,0.769231,0.106842,0.245668,22.892058,50.92577,54.123379,14.161754,39.961625,0.949533,0.248452,0.701081,41.49488,0.72798,76.667201,0.809524,17,0.055556,2,0.944444,34,0.190476,4,0.894737,0.809524,0.85,0.771517,0.977513,0.965176,0.894737,0.140769,0.859231,0.105263,0.894737,0.894737,0.893528,0.771517,0.977513,0.979391,0.884459,0.894737,0.039,0.001,0.039208,0.000473,39.208,0.473,240610,144559,18524,100,62.280702,?,12,3,39,?,?,-1
R_data_frame,5,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,52,5,0,91.22807,8.77193,0,0.80167,0.116842,0.266089,25.034664,55.159064,54.123379,20.10637,34.01701,0.949533,0.352743,0.59679,40.786002,0.715544,75.357456,0.761905,16,0,0,1,36,0.238095,5,1,0.761905,0.864865,0.817918,0.973545,0.966226,0.912281,0.150376,0.849624,0.087719,0.922978,0.912281,0.909202,0.817918,0.973545,0.975605,0.899965,0.912281,0.038,0.001,0.038033,0.000464,38.033,0.464,219733,144559,18524,98.245614,64.912281,?,10,3,38,?,?,-1
R_data_frame,5,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,57,0,0,100,0,0,1,0.047193,0.118743,10.111599,24.614955,54.123379,4.683219,49.44016,0.949533,0.082162,0.867371,49.416363,0.866954,91.303175,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.04,0.001,0.040309,0.000613,40.309,0.613,239635,144559,18524,100,59.649123,?,10,3,40,?,?,-1
R_data_frame,5,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.963297,0.072982,0.15758,15.504604,32.355085,54.878503,7.494658,47.383845,0.962781,0.131485,0.831296,47.285842,0.829576,86.164599,1,22,0.028571,1,0.971429,34,0,0,0.956522,1,0.977778,0.963946,0.998701,0.998024,0.982456,0.011028,0.988972,0.017544,0.983219,0.982456,0.982524,0.963946,0.998701,0.99875,0.981643,0.982456,0.039,0,0.038897,0.000601,38.897,0.601,237879,144559,18524,100,61.403509,?,10,3,39,?,?,-1
R_data_frame,5,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.031053,0.105672,6.596911,21.697123,54.878503,3.402208,51.476294,0.962781,0.059688,0.903093,51.629403,0.905779,94.079468,0.954545,21,0,0,1,35,0.045455,1,1,0.954545,0.976744,0.963343,1,1,0.982456,0.027911,0.972089,0.017544,0.982943,0.982456,0.982376,0.963343,1,1,0.98133,0.982456,0.039,0,0.038983,0.000492,38.983,0.492,241244,144559,18524,100,56.140351,?,10,3,39,?,?,-1
R_data_frame,5,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,513,56,55,1,0,98.214286,1.785714,0,0.962264,0.034107,0.108685,7.284677,22.449716,53.449128,3.53892,49.910208,0.954449,0.063195,0.891254,49.949765,0.89196,93.452909,1,21,0.028571,1,0.971429,34,0,0,0.954545,1,0.976744,0.96295,1,1,0.982143,0.010714,0.989286,0.017857,0.982955,0.982143,0.982221,0.96295,1,1,0.981126,0.982143,0.038,0.001,0.038468,0.000421,38.468,0.421,240526,144836,18247,100,56.25,?,9,3,38,?,?,-1
R_data_frame,6,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,52,5,0,91.22807,8.77193,0,0.810127,0.115614,0.265882,24.561381,54.591941,54.878503,21.170419,33.708084,0.962781,0.371411,0.59137,41.700032,0.73158,75.986097,0.818182,18,0.028571,1,0.971429,34,0.181818,4,0.947368,0.818182,0.878049,0.815436,0.961688,0.953167,0.912281,0.12267,0.87733,0.087719,0.915051,0.912281,0.910874,0.815436,0.961688,0.964548,0.904778,0.912281,0.04,0,0.039512,0.000519,39.512,0.519,222272,144559,18524,96.491228,62.280702,?,13,4,40,?,?,-1
R_data_frame,6,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.963297,0.044912,0.129059,9.541295,26.498883,54.878503,4.930994,49.947508,0.962781,0.086509,0.876272,50.226898,0.881174,91.523812,1,22,0.028571,1,0.971429,34,0,0,0.956522,1,0.977778,0.963946,0.998701,0.998024,0.982456,0.011028,0.988972,0.017544,0.983219,0.982456,0.982524,0.963946,0.998701,0.99875,0.981643,0.982456,0.04,0.001,0.040598,0.000495,40.598,0.495,242855,144559,18524,100,58.77193,?,13,3,40,?,?,-1
R_data_frame,6,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.924603,0.064386,0.155264,13.795378,32.185573,54.123379,6.944411,47.178968,0.949533,0.121832,0.827701,47.241287,0.828795,87.284437,0.952381,20,0.027778,1,0.972222,35,0.047619,1,0.952381,0.952381,0.952381,0.924603,0.996693,0.994048,0.964912,0.040309,0.959691,0.035088,0.964912,0.964912,0.964912,0.924603,0.996693,0.996344,0.962302,0.964912,0.04,0,0.03971,0.000469,39.71,0.469,240893,144559,18524,100,62.280702,?,13,4,40,?,?,-1
R_data_frame,6,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.061228,0.156053,13.118766,32.349118,54.123379,7.13501,46.988369,0.949533,0.125176,0.824357,47.707524,0.836974,88.145871,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,0.998677,0.997835,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,0.998677,0.998728,0.98133,0.982456,0.039,0.001,0.038886,0.000505,38.886,0.505,241967,144559,18524,100,62.280702,?,10,4,39,?,?,-1
R_data_frame,6,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.924603,0.07386,0.170988,15.825216,35.444979,54.123379,8.029133,46.094246,0.949533,0.140862,0.808671,46.130291,0.809303,85.231728,0.952381,20,0.027778,1,0.972222,35,0.047619,1,0.952381,0.952381,0.952381,0.924603,0.996032,0.994048,0.964912,0.040309,0.959691,0.035088,0.964912,0.964912,0.964912,0.924603,0.996032,0.996344,0.962302,0.964912,0.038,0.001,0.037849,0.000444,37.849,0.444,231049,144559,18524,100,63.157895,?,9,4,38,?,?,-1
R_data_frame,6,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.071579,0.156642,15.336551,32.471237,54.123379,7.470619,46.65276,0.949533,0.131063,0.818469,46.750974,0.820193,86.37852,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.997354,0.995859,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.997354,0.997513,0.980956,0.982456,0.039,0.001,0.039233,0.00049,39.233,0.49,240427,144559,18524,100,61.403509,?,12,3,39,?,?,-1
R_data_frame,6,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.924603,0.05614,0.15662,12.028668,32.466593,54.123379,6.463671,47.659708,0.949533,0.113398,0.836135,47.904932,0.840437,88.510608,0.952381,20,0.027778,1,0.972222,35,0.047619,1,0.952381,0.952381,0.952381,0.924603,0.997354,0.995859,0.964912,0.040309,0.959691,0.035088,0.964912,0.964912,0.964912,0.924603,0.997354,0.997513,0.962302,0.964912,0.039,0.001,0.038988,0.000486,38.988,0.486,245375,144559,18524,100,59.649123,?,10,4,39,?,?,-1
R_data_frame,6,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.924603,0.064035,0.186015,13.720199,38.560136,54.123379,11.666242,42.457138,0.949533,0.204671,0.744862,47.008147,0.824704,86.853681,0.952381,20,0.027778,1,0.972222,35,0.047619,1,0.952381,0.952381,0.952381,0.924603,0.984788,0.982684,0.964912,0.040309,0.959691,0.035088,0.964912,0.964912,0.964912,0.924603,0.984788,0.986898,0.962302,0.964912,0.037,0.001,0.037269,0.000456,37.269,0.456,227474,144559,18524,98.245614,57.017544,?,10,3,37,?,?,-1
R_data_frame,6,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,53,4,0,92.982456,7.017544,0,0.846154,0.075263,0.178478,16.125932,36.997648,54.123379,8.22023,45.903149,0.949533,0.144215,0.805318,45.741544,0.802483,84.513467,0.857143,18,0.027778,1,0.972222,35,0.142857,3,0.947368,0.857143,0.9,0.848668,0.994709,0.991211,0.929825,0.100459,0.899541,0.070175,0.930748,0.929825,0.929018,0.848668,0.994709,0.994925,0.922973,0.929825,0.039,0,0.038689,0.000483,38.689,0.483,241227,144559,18524,100,59.649123,?,10,3,39,?,?,-1
R_data_frame,6,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,513,56,54,2,0,96.428571,3.571429,0,0.92233,0.056429,0.143116,12.052137,29.561579,53.449128,5.886569,47.562559,0.954449,0.105117,0.849331,47.529423,0.84874,88.924599,0.904762,19,0,0,1,35,0.095238,2,1,0.904762,0.95,0.925125,0.998639,0.997835,0.964286,0.059524,0.940476,0.035714,0.966216,0.964286,0.963889,0.925125,0.998639,0.998692,0.961111,0.964286,0.04,0,0.039422,0.000559,39.422,0.559,239435,144836,18247,100,59.821429,?,9,4,40,?,?,-1
R_data_frame,7,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.052982,0.144684,11.352055,29.992225,54.123379,5.807686,48.315693,0.949533,0.101889,0.847644,48.420573,0.849484,89.463321,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.998677,0.997835,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.998677,0.998728,0.961486,0.964912,0.04,0.001,0.04026,0.000501,40.26,0.501,245297,144559,18524,100,57.894737,?,10,3,40,?,?,-1
R_data_frame,7,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.883436,0.065965,0.187233,14.133684,38.812494,54.123379,9.707845,44.415534,0.949533,0.170313,0.77922,46.915834,0.823085,86.683121,0.857143,18,0,0,1,36,0.142857,3,1,0.857143,0.923077,0.889499,0.994709,0.992381,0.947368,0.090226,0.909774,0.052632,0.951417,0.947368,0.946397,0.889499,0.994709,0.995214,0.941538,0.947368,0.038,0.001,0.037954,0.000439,37.954,0.439,236875,144559,18524,100,59.649123,?,10,4,38,?,?,-1
R_data_frame,7,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.075088,0.18038,16.088343,37.391871,54.123379,11.265565,42.857815,0.949533,0.197641,0.751891,46.285008,0.812018,85.517587,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.984788,0.982684,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.984788,0.986855,0.980956,0.982456,0.038,0,0.03756,0.000415,37.56,0.415,230543,144559,18524,98.245614,62.280702,?,10,4,38,?,?,-1
R_data_frame,7,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.058772,0.141923,12.592511,29.41995,54.123379,6.013524,48.109855,0.949533,0.1055,0.844033,47.970469,0.841587,88.631696,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,1,1,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,1,1,0.980956,0.982456,0.041,0,0.039499,0.000429,39.499,0.429,243826,144559,18524,100,61.403509,?,12,4,41,?,?,-1
R_data_frame,7,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,52,5,0,91.22807,8.77193,0,0.809619,0.097193,0.253854,20.824631,52.622849,54.123379,17.818104,36.305275,0.949533,0.312598,0.636935,42.621511,0.747746,78.748798,0.857143,18,0.055556,2,0.944444,34,0.142857,3,0.9,0.857143,0.878049,0.810207,0.976852,0.963924,0.912281,0.110693,0.889307,0.087719,0.911949,0.912281,0.911812,0.810207,0.976852,0.978287,0.904778,0.912281,0.038,0,0.038005,0.000448,38.005,0.448,216355,144559,18524,96.491228,58.77193,?,9,3,38,?,?,-1
R_data_frame,7,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.07614,0.162448,16.31388,33.674787,54.123379,7.832809,46.29057,0.949533,0.137418,0.812115,46.208817,0.810681,85.376815,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,1,1,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,1,1,0.961486,0.964912,0.04,0.001,0.039676,0.000486,39.676,0.486,250238,144559,18524,100,62.280702,?,11,4,40,?,?,-1
R_data_frame,7,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.089123,0.199508,19.09551,41.357109,54.123379,10.133855,43.989524,0.949533,0.177787,0.771746,44.146904,0.774507,81.567162,0.952381,20,0.055556,2,0.944444,34,0.047619,1,0.909091,0.952381,0.930233,0.888635,0.992063,0.988052,0.947368,0.050543,0.949457,0.052632,0.948462,0.947368,0.94761,0.888635,0.992063,0.992709,0.94399,0.947368,0.039,0,0.038752,0.000452,38.752,0.452,227912,144559,18524,100,61.403509,?,11,3,39,?,?,-1
R_data_frame,7,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.058421,0.178478,12.411138,36.645867,54.878503,1078.287347,-1023.408844,0.962781,18.917322,-17.954541,48.422854,0.849524,88.236471,0.909091,20,0.028571,1,0.971429,34,0.090909,2,0.952381,0.909091,0.930233,0.888635,0.970779,0.970023,0.947368,0.066849,0.933151,0.052632,0.947508,0.947368,0.947127,0.888635,0.970779,0.966732,0.94399,0.947368,0.039,0,0.038248,0.00045,38.248,0.45,234299,144559,18524,98.245614,57.894737,?,11,4,39,?,?,-1
R_data_frame,7,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.889891,0.055965,0.159181,11.889348,32.683734,54.878503,6.675085,48.203418,0.962781,0.117107,0.845674,48.683761,0.854101,88.711897,0.954545,21,0.057143,2,0.942857,33,0.045455,1,0.913043,0.954545,0.933333,0.890491,0.996104,0.994146,0.947368,0.049966,0.950034,0.052632,0.948378,0.947368,0.947572,0.890491,0.996104,0.996291,0.944928,0.947368,0.041,0,0.04012,0.000455,40.12,0.455,242324,144559,18524,100,57.894737,?,12,4,41,?,?,-1
