@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {''}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

R_data_frame,1,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,513,56,56,0,0,100,0,0,1,0.033255,0.095361,7.102681,19.697402,53.449128,3.18887,50.260258,0.954449,0.056944,0.897505,50.260258,0.897505,94.033823,1,21,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.049,0,0.048383,0.000046,48.383,0.046,10289,144836,18247,100,57.142857,?,43.333333,30
R_data_frame,2,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.015198,0.056685,3.256346,11.75053,54.123379,1.420148,52.703231,0.949533,0.024915,0.924618,52.703231,0.924618,97.376091,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.047,0,0.047193,0.000049,47.193,0.049,10289,144559,18524,100,52.631579,?,36.666667,20
R_data_frame,2,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.885772,0.058982,0.197158,12.637444,40.869953,54.123379,14.208896,39.914483,0.949533,0.249279,0.700254,47.351275,0.830724,87.487654,0.904762,19,0.027778,1,0.972222,35,0.095238,2,0.95,0.904762,0.926829,0.886414,0.980159,0.977464,0.947368,0.070384,0.929616,0.052632,0.94744,0.947368,0.947087,0.886414,0.980159,0.98332,0.942867,0.947368,0.048,0,0.048111,0.000048,48.111,0.048,10289,144559,18524,98.245614,56.140351,?,50,35
R_data_frame,2,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.039245,0.102352,8.408669,21.217066,54.123379,3.830687,50.292692,0.949533,0.067205,0.882328,50.292692,0.882328,92.922306,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,1,1,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,1,1,0.980956,0.982456,0.051,0.001,0.050947,0.000046,50.947,0.046,10289,144559,18524,100,57.894737,?,43.333333,26
R_data_frame,2,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.885772,0.059179,0.201077,12.679771,41.682285,54.123379,11.904641,42.218738,0.949533,0.208853,0.74068,47.329089,0.830335,87.446662,0.904762,19,0.027778,1,0.972222,35,0.095238,2,0.95,0.904762,0.926829,0.886414,0.986772,0.983447,0.947368,0.070384,0.929616,0.052632,0.94744,0.947368,0.947087,0.886414,0.986772,0.988638,0.942867,0.947368,0.051,0,0.051103,0.00005,51.103,0.05,10289,144559,18524,98.245614,57.017544,?,43.333333,19
R_data_frame,2,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.846154,0.063867,0.198057,13.684168,41.056257,54.123379,9.398746,44.724634,0.949533,0.16489,0.784643,46.625701,0.817995,86.147063,0.857143,18,0.027778,1,0.972222,35,0.142857,3,0.947368,0.857143,0.9,0.848668,0.992063,0.987338,0.929825,0.100459,0.899541,0.070175,0.930748,0.929825,0.929018,0.848668,0.992063,0.992536,0.922973,0.929825,0.051,0,0.050788,0.000048,50.788,0.048,10289,144559,18524,100,57.017544,?,46.666667,29
R_data_frame,2,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.03924,0.105619,8.407504,21.894329,54.123379,3.86559,50.257789,0.949533,0.067817,0.881716,50.103011,0.879,92.571845,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.053,0,0.052078,0.000048,52.078,0.048,10289,144559,18524,100,58.77193,?,36.666667,19
R_data_frame,2,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.056621,0.168332,12.131697,34.894383,54.123379,7.606623,46.516756,0.949533,0.13345,0.816083,48.044139,0.84288,88.767811,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.996032,0.994048,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.996032,0.996344,0.980956,0.982456,0.05,0,0.049292,0.000047,49.292,0.047,10289,144559,18524,100,57.017544,?,46.666667,28
R_data_frame,2,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.033436,0.092026,7.103265,18.895121,54.878503,3.197628,51.680875,0.962781,0.056099,0.906682,51.675041,0.90658,94.162629,1,22,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.049,0,0.049309,0.00011,49.309,0.11,10289,144559,18524,100,57.017544,?,36.666667,15
R_data_frame,2,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.030235,0.139931,6.423208,28.731292,54.878503,8.969227,45.909276,0.962781,0.157355,0.805426,51.630839,0.905804,94.082084,0.954545,21,0,0,1,35,0.045455,1,1,0.954545,0.976744,0.963343,0.988312,0.986804,0.982456,0.027911,0.972089,0.017544,0.982943,0.982456,0.982376,0.963343,0.988312,0.98994,0.98133,0.982456,0.046,0,0.045965,0.000058,45.965,0.058,10289,144559,18524,98.245614,52.631579,?,36.666667,22
R_data_frame,2,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,513,56,54,2,0,96.428571,3.571429,0,0.925234,0.028664,0.111856,6.122195,23.104646,53.449128,3.117079,50.332049,0.954449,0.055662,0.898787,50.171367,0.895917,93.867513,1,21,0.057143,2,0.942857,33,0,0,0.913043,1,0.954545,0.927831,1,1,0.964286,0.021429,0.978571,0.035714,0.967391,0.964286,0.964572,0.927831,1,1,0.962567,0.964286,0.058,0,0.057568,0.000056,57.568,0.056,10289,144836,18247,100,53.571429,?,43.333333,29
R_data_frame,3,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.017522,0.060268,3.754323,12.493325,54.123379,1.630179,52.4932,0.949533,0.0286,0.920933,52.4932,0.920933,96.988031,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.053,0,0.052724,0.000049,52.724,0.049,10289,144559,18524,100,54.385965,?,43.333333,23
R_data_frame,3,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.06399,0.170546,13.710449,35.353433,54.123379,7.213646,46.909733,0.949533,0.126555,0.822978,46.628228,0.818039,86.151732,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.994709,0.992381,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.994709,0.995214,0.925974,0.929825,0.047,0,0.047391,0.000044,47.391,0.044,10289,144559,18524,100,58.77193,?,46.666667,25
R_data_frame,3,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.031349,0.100305,6.716869,20.792658,54.123379,3.192673,50.930706,0.949533,0.056012,0.893521,50.863266,0.892338,93.976516,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,1,1,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,1,1,0.98133,0.982456,0.05,0,0.049111,0.000049,49.111,0.049,10289,144559,18524,100,55.263158,?,40,24
R_data_frame,3,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.885772,0.057985,0.195882,12.42399,40.60543,54.123379,10.033399,44.08998,0.949533,0.176025,0.773508,47.45201,0.832491,87.673775,0.904762,19,0.027778,1,0.972222,35,0.095238,2,0.95,0.904762,0.926829,0.886414,0.992063,0.987836,0.947368,0.070384,0.929616,0.052632,0.94744,0.947368,0.947087,0.886414,0.992063,0.992672,0.942867,0.947368,0.05,0,0.049845,0.000045,49.845,0.045,10289,144559,18524,100,56.140351,?,33.333333,14
R_data_frame,3,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.049979,0.14819,10.708549,30.719048,54.123379,6.554164,47.569215,0.949533,0.114985,0.834548,48.844814,0.856927,90.247162,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.994709,0.992381,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.994709,0.995214,0.980956,0.982456,0.058,0,0.057734,0.000044,57.734,0.044,10289,144559,18524,100,59.649123,?,40,20
R_data_frame,3,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.03469,0.09784,7.432611,20.281739,54.123379,3.383175,50.740204,0.949533,0.059354,0.890179,50.740204,0.890179,93.749144,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.046,0,0.045695,0.000044,45.695,0.044,10289,144559,18524,100,55.263158,?,40,18
R_data_frame,3,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.041721,0.156419,8.939133,32.425021,54.123379,12.274282,41.849098,0.949533,0.215338,0.734195,49.663466,0.871289,91.759728,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.984127,0.982684,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.984127,0.986855,0.980956,0.982456,0.078,0,0.077637,0.000047,77.637,0.047,10289,144559,18524,98.245614,54.385965,?,50,27
R_data_frame,3,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.924703,0.046678,0.135925,9.916419,27.908635,54.878503,5.063788,49.814715,0.962781,0.088838,0.873942,49.739616,0.872625,90.635883,0.909091,20,0,0,1,35,0.090909,2,1,0.909091,0.952381,0.927335,0.997403,0.995958,0.964912,0.055821,0.944179,0.035088,0.966809,0.964912,0.964564,0.927335,0.997403,0.997491,0.962302,0.964912,0.055,0,0.055379,0.000044,55.379,0.044,10289,144559,18524,100,56.140351,?,33.333333,16
R_data_frame,3,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.014042,0.043925,2.983027,9.018882,54.878503,1.249073,53.62943,0.962781,0.021914,0.940867,53.62943,0.940867,97.723931,1,22,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.047,0,0.045928,0.000045,45.928,0.045,10289,144559,18524,100,55.263158,?,43.333333,30
R_data_frame,3,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,513,56,54,2,0,96.428571,3.571429,0,0.92233,0.063135,0.172733,13.484447,35.679308,53.449128,8.067463,45.381665,0.954449,0.144062,0.810387,46.776046,0.835287,87.515078,0.904762,19,0,0,1,35,0.095238,2,1,0.904762,0.95,0.925125,0.997279,0.995859,0.964286,0.059524,0.940476,0.035714,0.966216,0.964286,0.963889,0.925125,0.997279,0.997441,0.961111,0.964286,0.072,0,0.071338,0.000047,71.338,0.047,10289,144836,18247,100,61.607143,?,36.666667,15
R_data_frame,4,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.04307,0.121489,9.22819,25.184124,54.123379,4.381343,49.742036,0.949533,0.076866,0.872667,49.742036,0.872667,91.904897,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.054,0,0.053659,0.000051,53.659,0.051,10289,144559,18524,100,56.140351,?,33.333333,15
R_data_frame,4,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.060599,0.162371,12.984071,33.658701,54.123379,6.911706,47.211673,0.949533,0.121258,0.828275,47.353757,0.830768,87.492241,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,0.997354,0.995859,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,0.997354,0.997513,0.962987,0.964912,0.051,0,0.050458,0.000049,50.458,0.049,10289,144559,18524,100,59.649123,?,30,12
R_data_frame,4,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.025114,0.057398,5.38086,11.898369,54.123379,2.220863,51.902516,0.949533,0.038963,0.91057,51.902516,0.91057,95.896665,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.047,0,0.046852,0.000048,46.852,0.048,10289,144559,18524,100,57.894737,?,40,19
R_data_frame,4,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.038097,0.14299,8.162746,29.641097,54.123379,5.483283,48.640096,0.949533,0.096198,0.853335,50.00582,0.877295,92.392273,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.996032,0.994048,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.996032,0.996344,0.980956,0.982456,0.058,0,0.058678,0.000045,58.678,0.045,10289,144559,18524,100,55.263158,?,50,30
R_data_frame,4,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.025929,0.095025,5.555486,19.698329,54.123379,2.710393,51.412986,0.949533,0.047551,0.901982,51.412986,0.901982,94.992196,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,1,1,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,1,1,0.980956,0.982456,0.06,0,0.05898,0.000042,58.98,0.042,10289,144559,18524,100,54.385965,?,33.333333,14
R_data_frame,4,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.036102,0.105145,7.735176,21.796004,54.123379,3.678247,50.445132,0.949533,0.064531,0.885002,50.410191,0.884389,93.139401,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.998677,0.997835,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.998677,0.998728,0.980956,0.982456,0.049,0,0.048837,0.000049,48.837,0.049,10289,144559,18524,100,57.894737,?,36.666667,16
R_data_frame,4,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.924603,0.04807,0.170061,10.299593,35.252887,54.123379,12.050185,42.073194,0.949533,0.211407,0.738126,48.759598,0.855432,90.089716,0.952381,20,0.027778,1,0.972222,35,0.047619,1,0.952381,0.952381,0.952381,0.924603,0.984127,0.982684,0.964912,0.040309,0.959691,0.035088,0.964912,0.964912,0.964912,0.924603,0.984127,0.986855,0.962302,0.964912,0.057,0,0.057301,0.000046,57.301,0.046,10289,144559,18524,98.245614,56.140351,?,36.666667,20
R_data_frame,4,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.810127,0.07727,0.235223,16.415486,48.297039,54.878503,13.400817,41.477685,0.962781,0.235102,0.727679,45.509417,0.798411,82.927586,0.818182,18,0.028571,1,0.971429,34,0.181818,4,0.947368,0.818182,0.878049,0.815436,0.98961,0.984617,0.912281,0.12267,0.87733,0.087719,0.915051,0.912281,0.910874,0.815436,0.98961,0.990241,0.904778,0.912281,0.051,0,0.051249,0.000044,51.249,0.044,10289,144559,18524,100,57.017544,?,43.333333,33
R_data_frame,4,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.031796,0.086009,6.754736,17.659663,54.878503,3.019166,51.859337,0.962781,0.052968,0.909813,51.859337,0.909813,94.498455,1,22,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.047,0,0.046023,0.000054,46.023,0.054,10289,144559,18524,100,57.017544,?,30,12
R_data_frame,4,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,513,56,56,0,0,100,0,0,1,0.043706,0.110894,9.334882,22.90587,53.449128,4.189135,49.259993,0.954449,0.074806,0.879643,49.167082,0.877984,91.988557,1,21,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.061,0,0.060744,0.000045,60.744,0.045,10289,144836,18247,100,58.035714,?,46.666667,30
R_data_frame,5,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.842975,0.074023,0.246637,15.860294,51.126795,54.123379,21.770989,32.35239,0.949533,0.381947,0.567586,45.27726,0.794338,83.655641,0.809524,17,0,0,1,36,0.190476,4,1,0.809524,0.894737,0.853564,0.977513,0.969661,0.929825,0.120301,0.879699,0.070175,0.936842,0.929825,0.927978,0.853564,0.977513,0.980244,0.921053,0.929825,0.067,0,0.067152,0.000046,67.152,0.046,10289,144559,18524,96.491228,54.385965,?,53.333333,33
R_data_frame,5,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.042958,0.136877,9.204111,28.373967,54.123379,4.827186,49.296193,0.949533,0.084687,0.864845,49.130853,0.861945,90.775656,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,1,1,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,1,1,0.944928,0.947368,0.057,0,0.056204,0.000048,56.204,0.048,10289,144559,18524,100,55.263158,?,40,15
R_data_frame,5,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.04779,0.14096,10.239491,29.220285,54.123379,5.204053,48.919326,0.949533,0.091299,0.858234,48.840296,0.856847,90.238816,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,0.998677,0.997835,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,0.998677,0.998728,0.98133,0.982456,0.052,0,0.051683,0.000045,51.683,0.045,10289,144559,18524,100,56.140351,?,40,23
R_data_frame,5,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.048982,0.166103,10.495022,34.432384,54.123379,8.064307,46.059072,0.949533,0.141479,0.808054,48.695065,0.854299,89.970481,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.992063,0.989418,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.992063,0.993043,0.961486,0.964912,0.045,0,0.044981,0.000046,44.981,0.046,10289,144559,18524,98.245614,57.017544,?,36.666667,16
R_data_frame,5,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.05905,0.147323,12.65213,30.539271,54.123379,6.13595,47.987429,0.949533,0.107648,0.841885,47.910241,0.840531,88.520416,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,1,1,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,1,1,0.980956,0.982456,0.049,0,0.047943,0.000047,47.943,0.047,10289,144559,18524,100,58.77193,?,36.666667,15
R_data_frame,5,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.07378,0.194875,15.80805,40.396718,54.123379,10.28602,43.837359,0.949533,0.180456,0.769076,46.194381,0.810428,85.350142,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.990741,0.98617,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.990741,0.991542,0.961486,0.964912,0.061,0,0.061314,0.000046,61.314,0.046,10289,144559,18524,100,60.526316,?,30,14
R_data_frame,5,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.045119,0.129286,9.667163,26.800454,54.123379,4.786591,49.336788,0.949533,0.083975,0.865558,49.277375,0.864515,91.046376,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.998677,0.997835,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.998677,0.998728,0.961486,0.964912,0.049,0,0.049695,0.000045,49.695,0.045,10289,144559,18524,100,57.894737,?,26.666667,11
R_data_frame,5,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.041156,0.096134,8.743237,19.738724,54.878503,3.875957,51.002546,0.962781,0.067999,0.894782,50.935582,0.893607,92.815182,1,22,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.071,0,0.069998,0.000049,69.998,0.049,10289,144559,18524,100,58.77193,?,40,18
R_data_frame,5,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.023098,0.086315,4.90696,17.722588,54.878503,2.338366,52.540137,0.962781,0.041024,0.921757,52.444198,0.920074,95.564192,1,22,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.055,0,0.053555,0.000044,53.555,0.044,10289,144559,18524,100,54.385965,?,43.333333,27
R_data_frame,5,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,513,56,55,1,0,98.214286,1.785714,0,0.962264,0.016971,0.076557,3.624616,15.813303,53.449128,1.750596,51.698532,0.954449,0.031261,0.923188,51.61734,0.921738,96.572838,1,21,0.028571,1,0.971429,34,0,0,0.954545,1,0.976744,0.96295,1,1,0.982143,0.010714,0.989286,0.017857,0.982955,0.982143,0.982221,0.96295,1,1,0.981126,0.982143,0.048,0,0.047044,0.000044,47.044,0.044,10289,144836,18247,100,52.678571,?,46.666667,30
R_data_frame,6,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.886076,0.061215,0.227203,13.004686,46.650207,54.878503,23.581739,31.296764,0.962781,0.413715,0.549066,47.805399,0.838691,87.111341,0.863636,19,0,0,1,35,0.136364,3,1,0.863636,0.926829,0.891883,0.976623,0.974376,0.947368,0.083732,0.916268,0.052632,0.951524,0.947368,0.946524,0.891883,0.976623,0.97995,0.942867,0.947368,0.053,0,0.051078,0.000048,51.078,0.048,10289,144559,18524,96.491228,52.631579,?,53.333333,56
R_data_frame,6,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.032476,0.116332,6.899326,23.885747,54.878503,3.625037,51.253466,0.962781,0.063597,0.899184,51.242095,0.898984,93.373712,0.954545,21,0,0,1,35,0.045455,1,1,0.954545,0.976744,0.963343,0.998701,0.998024,0.982456,0.027911,0.972089,0.017544,0.982943,0.982456,0.982376,0.963343,0.998701,0.99875,0.98133,0.982456,0.051,0,0.050793,0.000046,50.793,0.046,10289,144559,18524,100,56.140351,?,33.333333,19
R_data_frame,6,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.043125,0.104879,9.239961,21.740967,54.123379,4.1313,49.992079,0.949533,0.072479,0.877054,49.938651,0.876117,92.26817,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.047,0,0.046599,0.000047,46.599,0.047,10289,144559,18524,100,59.649123,?,30,12
R_data_frame,6,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,57,0,0,100,0,0,1,0.028106,0.080716,6.022027,16.732061,54.123379,2.664187,51.459192,0.949533,0.04674,0.902793,51.381174,0.901424,94.933418,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.046,0,0.04534,0.000047,45.34,0.047,10289,144559,18524,100,57.017544,?,33.333333,14
R_data_frame,6,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.924603,0.056928,0.173975,12.197503,36.064226,54.123379,10.164159,43.95922,0.949533,0.178319,0.771214,47.964825,0.841488,88.621267,0.952381,20,0.027778,1,0.972222,35,0.047619,1,0.952381,0.952381,0.952381,0.924603,0.986772,0.984639,0.964912,0.040309,0.959691,0.035088,0.964912,0.964912,0.964912,0.924603,0.986772,0.9889,0.962302,0.964912,0.046,0,0.044744,0.000048,44.744,0.048,10289,144559,18524,98.245614,57.017544,?,30,11
