@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {''}
@attribute measureOutOfBagError numeric

@data

R_data_frame,10,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,49,8,0,85.964912,14.035088,0,0.715356,0.167368,0.301522,35.860465,62.504193,54.123379,22.03762,32.085759,0.949533,0.386625,0.562908,34.683704,0.608486,64.082665,0.952381,20,0.194444,7,0.805556,29,0.047619,1,0.740741,0.952381,0.833333,0.732236,0.976852,0.973948,0.859649,0.101713,0.898287,0.140351,0.883431,0.859649,0.862041,0.732236,0.976852,0.980082,0.856061,0.859649,0.025,0,0.023634,0.000313,23.634,0.313,138353,144559,18524,100,72.807018,?,?
R_data_frame,10,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,50,7,0,87.719298,12.280702,0,0.753247,0.159474,0.271568,34.168934,56.294754,54.123379,18.732305,35.391074,0.949533,0.328637,0.620896,36.024434,0.632008,66.559839,1,21,0.194444,7,0.805556,29,0,0,0.75,1,0.857143,0.777282,0.997354,0.995859,0.877193,0.071637,0.928363,0.122807,0.907895,0.877193,0.879352,0.777282,0.997354,0.997513,0.874725,0.877193,0.023,0.001,0.023483,0.000371,23.483,0.371,145331,144559,18524,100,75.438596,?,?
R_data_frame,10,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.130526,0.2357,27.966652,48.859461,54.123379,16.231077,37.892302,0.949533,0.284756,0.664777,40.384421,0.708499,74.615484,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,0.990741,0.984831,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,0.990741,0.991208,0.92711,0.929825,0.024,0,0.024127,0.000379,24.127,0.379,152811,144559,18524,100,76.315789,?,?
R_data_frame,10,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,49,8,0,85.964912,14.035088,0,0.720588,0.182982,0.309745,39.205938,64.208736,54.123379,23.138672,30.984707,0.949533,0.405942,0.543591,32.800644,0.57545,60.603466,1,21,0.222222,8,0.777778,28,0,0,0.724138,1,0.84,0.750479,0.997354,0.995859,0.859649,0.081871,0.918129,0.140351,0.898367,0.859649,0.862105,0.750479,0.997354,0.997513,0.8575,0.859649,0.023,0.001,0.023522,0.000377,23.522,0.377,155019,144559,18524,100,74.561404,?,?
R_data_frame,10,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.158421,0.273403,33.943396,56.675133,54.123379,19.418924,34.704456,0.949533,0.340683,0.60885,36.476633,0.639941,67.395336,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,0.998016,0.995568,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,0.998016,0.997444,0.892045,0.894737,0.024,0,0.023194,0.000377,23.194,0.377,149485,144559,18524,100,77.192982,?,?
R_data_frame,10,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,513,56,52,4,0,92.857143,7.142857,0,0.850467,0.117857,0.221012,25.172184,45.651636,53.449128,13.620791,39.828337,0.954449,0.243228,0.71122,41.219742,0.736067,77.119578,0.952381,20,0.085714,3,0.914286,32,0.047619,1,0.869565,0.952381,0.909091,0.852854,0.995918,0.994048,0.928571,0.061905,0.938095,0.071429,0.932148,0.928571,0.929144,0.852854,0.995918,0.996236,0.925134,0.928571,0.025,0,0.023597,0.000311,23.597,0.311,151744,144836,18247,100,73.214286,?,?
R_data_frame,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,54,3,0,94.736842,5.263158,0,0.883436,0.098596,0.193046,21.125347,40.017483,54.123379,10.572542,43.550837,0.949533,0.185483,0.76405,43.594195,0.76481,80.54596,0.857143,18,0,0,1,36,0.142857,3,1,0.857143,0.923077,0.889499,0.994709,0.99153,0.947368,0.090226,0.909774,0.052632,0.951417,0.947368,0.946397,0.889499,0.994709,0.995008,0.941538,0.947368,0.047,0,0.046561,0.000583,46.561,0.583,227275,144559,18524,100,65.789474,?,-1
R_data_frame,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.072281,0.180244,15.486909,37.363634,54.123379,10.149272,43.974107,0.949533,0.178057,0.771476,46.581487,0.817219,86.065371,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.989418,0.986864,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.989418,0.99097,0.961486,0.964912,0.045,0.001,0.044836,0.000597,44.836,0.597,228442,144559,18524,98.245614,61.403509,?,-1
R_data_frame,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,53,4,0,92.982456,7.017544,0,0.846154,0.100702,0.196013,21.576422,40.632555,54.123379,10.766989,43.35639,0.949533,0.188895,0.760638,43.393079,0.761282,80.174372,0.857143,18,0.027778,1,0.972222,35,0.142857,3,0.947368,0.857143,0.9,0.848668,0.994048,0.988704,0.929825,0.100459,0.899541,0.070175,0.930748,0.929825,0.929018,0.848668,0.994048,0.993597,0.922973,0.929825,0.045,0.001,0.044459,0.0004,44.459,0.4,223949,144559,18524,100,66.666667,?,-1
R_data_frame,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.075965,0.165651,16.276291,34.338738,54.123379,8.050748,46.072631,0.949533,0.141241,0.808292,46.077485,0.808377,85.134162,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,0.998677,0.997835,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,0.998677,0.998728,0.962987,0.964912,0.045,0.001,0.045202,0.000439,45.202,0.439,236349,144559,18524,100,63.157895,?,-1
R_data_frame,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,54,3,0,94.736842,5.263158,0,0.883436,0.064737,0.192285,13.870557,39.859868,54.123379,11.078064,43.045315,0.949533,0.194352,0.755181,46.870579,0.822291,86.599505,0.857143,18,0,0,1,36,0.142857,3,1,0.857143,0.923077,0.889499,0.988095,0.983447,0.947368,0.090226,0.909774,0.052632,0.951417,0.947368,0.946397,0.889499,0.988095,0.988691,0.941538,0.947368,0.043,0,0.042792,0.000442,42.792,0.442,224802,144559,18524,98.245614,56.140351,?,-1
R_data_frame,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.057895,0.131349,12.404563,27.22809,54.123379,5.882891,48.240488,0.949533,0.103209,0.846324,48.345368,0.848164,89.324371,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.998677,0.997835,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.998677,0.998728,0.980956,0.982456,0.048,0,0.047825,0.000532,47.825,0.532,242110,144559,18524,100,60.526316,?,-1
R_data_frame,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.08614,0.189889,18.456487,39.363135,54.123379,9.780995,44.342384,0.949533,0.171596,0.777937,44.819158,0.786301,82.809239,0.952381,20,0.055556,2,0.944444,34,0.047619,1,0.909091,0.952381,0.930233,0.888635,0.993386,0.989149,0.947368,0.050543,0.949457,0.052632,0.948462,0.947368,0.94761,0.888635,0.993386,0.993705,0.94399,0.947368,0.047,0.001,0.046618,0.0005,46.618,0.5,228268,144559,18524,100,64.035088,?,-1
R_data_frame,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,55,2,0,96.491228,3.508772,0,0.925974,0.056842,0.181475,12.075702,37.261319,54.878503,1078.216463,-1023.33796,0.962781,18.916078,-17.953298,48.566159,0.852038,88.497602,0.954545,21,0.028571,1,0.971429,34,0.045455,1,0.954545,0.954545,0.954545,0.925974,0.968831,0.970023,0.964912,0.038938,0.961062,0.035088,0.964912,0.964912,0.964912,0.925974,0.968831,0.964965,0.962987,0.964912,0.046,0.001,0.046183,0.00046,46.183,0.46,229811,144559,18524,98.245614,55.263158,?,-1
R_data_frame,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,54,3,0,94.736842,5.263158,0,0.889891,0.096316,0.185921,20.461605,38.174129,54.878503,10.02211,44.856392,0.962781,0.175826,0.786954,44.578729,0.782083,81.231678,0.954545,21,0.057143,2,0.942857,33,0.045455,1,0.913043,0.954545,0.933333,0.890491,0.996104,0.994545,0.947368,0.049966,0.950034,0.052632,0.948378,0.947368,0.947572,0.890491,0.996104,0.99639,0.944928,0.947368,0.046,0.001,0.046256,0.000525,46.256,0.525,232396,144559,18524,100,65.789474,?,-1
R_data_frame,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,513,56,56,0,0,100,0,0,1,0.052679,0.094217,11.251203,19.461119,53.449128,4.690829,48.758299,0.954449,0.083765,0.870684,48.758299,0.870684,91.223751,1,21,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.048,0.001,0.048021,0.000438,48.021,0.438,237215,144836,18247,100,63.392857,?,-1
R_data_frame,2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.03386,0.105456,7.25479,21.860619,54.123379,3.521347,50.602032,0.949533,0.061778,0.887755,50.602032,0.887755,93.493851,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,1,1,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,1,1,0.980956,0.982456,0.047,0.001,0.046804,0.000472,46.804,0.472,241219,144559,18524,100,54.385965,?,-1
R_data_frame,2,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,57,0,0,100,0,0,1,0.064737,0.107793,13.870557,22.344953,54.123379,5.893956,48.229423,0.949533,0.103403,0.84613,48.229423,0.84613,89.110148,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.047,0,0.04695,0.000508,46.95,0.508,243088,144559,18524,100,70.175439,?,-1
R_data_frame,2,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,54,3,0,94.736842,5.263158,0,0.885772,0.090175,0.185501,19.321047,38.453436,54.123379,9.777939,44.34544,0.949533,0.171543,0.77799,44.591414,0.782306,82.388451,0.904762,19,0.027778,1,0.972222,35,0.095238,2,0.95,0.904762,0.926829,0.886414,0.994709,0.991211,0.947368,0.070384,0.929616,0.052632,0.94744,0.947368,0.947087,0.886414,0.994709,0.994925,0.942867,0.947368,0.046,0.001,0.046218,0.000422,46.218,0.422,229609,144559,18524,100,64.035088,?,-1
R_data_frame,2,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,53,4,0,92.982456,7.017544,0,0.846154,0.081228,0.188963,17.403978,39.171147,54.123379,9.231105,44.892275,0.949533,0.161949,0.787584,44.892715,0.787591,82.945145,0.857143,18,0.027778,1,0.972222,35,0.142857,3,0.947368,0.857143,0.9,0.848668,0.992063,0.987183,0.929825,0.100459,0.899541,0.070175,0.930748,0.929825,0.929018,0.848668,0.992063,0.992543,0.922973,0.929825,0.046,0.001,0.046155,0.000502,46.155,0.502,228493,144559,18524,100,61.403509,?,-1
R_data_frame,2,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.087018,0.201181,18.644435,41.703823,54.123379,13.713781,40.409599,0.949533,0.240593,0.70894,44.776237,0.785548,82.729936,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.976852,0.974504,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.976852,0.977557,0.961486,0.964912,0.044,0.001,0.044013,0.000483,44.013,0.483,220184,144559,18524,98.245614,62.280702,?,-1
R_data_frame,2,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,53,4,0,92.982456,7.017544,0,0.849206,0.105439,0.208263,22.591341,43.172048,54.123379,11.736461,42.386918,0.949533,0.205903,0.74363,42.703158,0.749178,78.899653,0.904762,19,0.055556,2,0.944444,34,0.095238,2,0.904762,0.904762,0.904762,0.849206,0.988757,0.981978,0.929825,0.080618,0.919382,0.070175,0.929825,0.929825,0.929825,0.849206,0.988757,0.989077,0.924603,0.929825,0.046,0.001,0.046104,0.000372,46.104,0.372,224163,144559,18524,100,68.421053,?,-1
R_data_frame,2,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,55,2,0,96.491228,3.508772,0,0.924603,0.092281,0.21243,19.772122,44.035653,54.123379,12.438297,41.685082,0.949533,0.218216,0.731317,44.234118,0.776037,81.728301,0.952381,20,0.027778,1,0.972222,35,0.047619,1,0.952381,0.952381,0.952381,0.924603,0.984127,0.974418,0.964912,0.040309,0.959691,0.035088,0.964912,0.964912,0.964912,0.924603,0.984127,0.984334,0.962302,0.964912,0.046,0,0.045721,0.000568,45.721,0.568,227676,144559,18524,100,64.035088,?,-1
R_data_frame,2,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,57,0,0,100,0,0,1,0.049649,0.120183,10.547604,24.676412,54.878503,4.892298,49.986205,0.962781,0.08583,0.876951,49.93249,0.876009,90.987341,1,22,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.046,0,0.046137,0.000488,46.137,0.488,235094,144559,18524,100,59.649123,?,-1
R_data_frame,2,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.075789,0.171352,16.100935,35.18267,54.878503,10.57886,44.299643,0.962781,0.185594,0.777187,47.243034,0.828825,86.086595,0.954545,21,0,0,1,35,0.045455,1,1,0.954545,0.976744,0.963343,0.984416,0.982323,0.982456,0.027911,0.972089,0.017544,0.982943,0.982456,0.982376,0.963343,0.984416,0.984877,0.98133,0.982456,0.045,0.001,0.044954,0.000461,44.954,0.461,223222,144559,18524,98.245614,64.035088,?,-1
R_data_frame,2,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,513,56,55,1,0,98.214286,1.785714,0,0.962264,0.051071,0.147152,10.907946,30.395179,53.449128,5.86784,47.581288,0.954449,0.104783,0.849666,47.993971,0.857035,89.79374,1,21,0.028571,1,0.971429,34,0,0,0.954545,1,0.976744,0.96295,0.998639,0.997835,0.982143,0.010714,0.989286,0.017857,0.982955,0.982143,0.982221,0.96295,0.998639,0.998692,0.981126,0.982143,0.05,0,0.048766,0.000483,48.766,0.483,236073,144836,18247,100,57.142857,?,-1
R_data_frame,3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,57,0,0,100,0,0,1,0.066316,0.133167,14.208864,27.604805,54.123379,6.40933,47.714049,0.949533,0.112444,0.837089,47.656094,0.836072,88.050847,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.044,0.001,0.04468,0.000486,44.68,0.486,235758,144559,18524,100,65.789474,?,-1
R_data_frame,3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.086667,0.178964,18.569256,37.098375,54.123379,9.195392,44.927987,0.949533,0.161323,0.78821,44.883806,0.787435,82.928684,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,0.99537,0.99153,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,0.99537,0.995008,0.962987,0.964912,0.046,0,0.045633,0.000455,45.633,0.455,229383,144559,18524,100,64.035088,?,-1
R_data_frame,3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.069474,0.143539,14.885476,29.755009,54.123379,6.92024,47.203139,0.949533,0.121408,0.828125,47.136327,0.826953,87.09051,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,0.998016,0.995568,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,0.998016,0.997444,0.98133,0.982456,0.046,0.001,0.045595,0.00048,45.595,0.48,231417,144559,18524,100,61.403509,?,-1
R_data_frame,3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,54,3,0,94.736842,5.263158,0,0.883436,0.078947,0.20341,16.915314,42.165844,54.123379,10.795946,43.327433,0.949533,0.189403,0.76013,45.174117,0.792528,83.465072,0.857143,18,0,0,1,36,0.142857,3,1,0.857143,0.923077,0.889499,0.988757,0.981978,0.947368,0.090226,0.909774,0.052632,0.951417,0.947368,0.946397,0.889499,0.988757,0.989077,0.941538,0.947368,0.044,0.001,0.044128,0.000426,44.128,0.426,226835,144559,18524,100,60.526316,?,-1
R_data_frame,3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,52,5,0,91.22807,8.77193,0,0.81336,0.104211,0.238224,22.328214,49.382809,54.123379,13.648689,40.47469,0.949533,0.239451,0.710082,42.048706,0.737697,77.690467,0.904762,19,0.083333,3,0.916667,33,0.095238,2,0.863636,0.904762,0.883721,0.813927,0.980159,0.969376,0.912281,0.090852,0.909148,0.087719,0.913671,0.912281,0.912683,0.813927,0.980159,0.981769,0.906649,0.912281,0.044,0.001,0.044336,0.000448,44.336,0.448,217813,144559,18524,100,62.280702,?,-1
R_data_frame,3,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,57,0,0,100,0,0,1,0.058596,0.120859,12.554922,25.053608,54.123379,5.610882,48.512498,0.949533,0.098437,0.851096,48.512498,0.851096,89.633165,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.046,0.001,0.045884,0.000437,45.884,0.437,236035,144559,18524,100,63.157895,?,-1
R_data_frame,3,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.080702,0.185321,17.29121,38.416169,54.123379,11.892702,42.230677,0.949533,0.208644,0.740889,45.80831,0.803655,84.636825,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.984788,0.982684,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.984788,0.986892,0.961486,0.964912,0.044,0,0.043602,0.000462,43.602,0.462,226723,144559,18524,98.245614,64.035088,?,-1
R_data_frame,3,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,56,1,0,98.245614,1.754386,0,0.963297,0.059123,0.135666,12.56022,27.855528,54.878503,6.070134,48.808368,0.962781,0.106494,0.856287,48.93493,0.858508,89.169579,1,22,0.028571,1,0.971429,34,0,0,0.956522,1,0.977778,0.963946,0.996753,0.993793,0.982456,0.011028,0.988972,0.017544,0.983219,0.982456,0.982524,0.963946,0.996753,0.996219,0.981643,0.982456,0.047,0,0.046179,0.000468,46.179,0.468,240729,144559,18524,100,63.157895,?,-1
R_data_frame,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,57,0,0,100,0,0,1,0.05,0.109761,10.622145,22.536501,54.878503,4.773526,50.104977,0.962781,0.083746,0.879035,50.01175,0.877399,91.131768,1,22,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.046,0.001,0.045664,0.000364,45.664,0.364,237052,144559,18524,100,61.403509,?,-1
R_data_frame,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,513,56,53,3,0,94.642857,5.357143,0,0.882353,0.099643,0.224841,21.281937,46.442529,53.449128,1083.015521,-1029.566393,0.954449,19.339563,-18.385114,42.841707,0.76503,80.154174,0.857143,18,0,0,1,35,0.142857,3,1,0.857143,0.923077,0.888523,0.963946,0.965909,0.946429,0.089286,0.910714,0.053571,0.950658,0.946429,0.945469,0.888523,0.963946,0.960873,0.940991,0.946429,0.044,0,0.043747,0.000437,43.747,0.437,218527,144836,18247,98.214286,63.392857,?,-1
R_data_frame,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.070351,0.159951,15.073424,33.157021,54.123379,7.499696,46.623683,0.949533,0.131574,0.817959,46.619435,0.817885,86.135485,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.997354,0.995568,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.997354,0.997444,0.961486,0.964912,0.047,0,0.045837,0.000448,45.837,0.448,233726,144559,18524,100,63.157895,?,-1
R_data_frame,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.096316,0.227739,20.636683,47.209165,54.123379,13.484735,40.638644,0.949533,0.236574,0.712959,43.184459,0.757622,79.788919,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.98545,0.976483,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.98545,0.986321,0.925974,0.929825,0.045,0,0.044656,0.000424,44.656,0.424,218339,144559,18524,100,62.280702,?,-1
R_data_frame,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.088421,0.15818,18.945151,32.790066,54.123379,8.798022,45.325357,0.949533,0.154351,0.795182,45.430237,0.797022,83.938286,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.999339,0.997835,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.999339,0.998728,0.980956,0.982456,0.047,0,0.045786,0.000518,45.786,0.518,231128,144559,18524,100,69.298246,?,-1
R_data_frame,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.070175,0.191504,15.035834,39.69783,54.123379,11.227313,42.896066,0.949533,0.19697,0.752563,46.201473,0.810552,85.363245,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.986772,0.983631,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.986772,0.987974,0.925974,0.929825,0.044,0,0.044169,0.000415,44.169,0.415,226108,144559,18524,98.245614,57.894737,?,-1
R_data_frame,4,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.1624,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.053333,0.128582,11.427234,26.654449,54.123379,5.394683,48.728696,0.949533,0.094644,0.854889,48.635637,0.853257,89.86068,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.998677,0.997835,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.998677,0.998728,0.980956,0.982456,0.046,0,0.045517,0.000453,45.517,0.453,236550,144559,18524,100,61.403509,?,-1
